,country,year,pop,continent,lifeExp,gdpPercap,machinelearning
1217,Philippines,1977,46850962.0,Asia,60.06,2373.204287,yes
1218,Philippines,1982,53456774.0,Asia,62.082,2603.273765,yes
1219,Philippines,1987,60017788.0,Asia,64.15100000000001,2189.634995,yes
1220,Philippines,1992,67185766.0,Asia,66.458,2279.324017000001,yes
1221,Philippines,1997,75012988.0,Asia,68.564,2536.534925,yes
1222,Philippines,2002,82995088.0,Asia,70.303,2650.921068,yes
1223,Philippines,2007,91077287.0,Asia,71.688,3190.481016,yes
1224,Poland,1952,25730551.0,Europe,61.31,4029.329699,yes
1225,Poland,1957,28235346.0,Europe,65.77,4734.253019,yes
1226,Poland,1962,30329617.0,Europe,67.64,5338.752143,yes
1227,Poland,1967,31785378.0,Europe,69.61,6557.152776,yes
1228,Poland,1972,33039545.0,Europe,70.85,8006.506993000001,yes
1229,Poland,1977,34621254.0,Europe,70.67,9508.141454,yes
1230,Poland,1982,36227381.0,Europe,71.32,8451.531004,yes
1231,Poland,1987,37740710.0,Europe,70.98,9082.351172,yes
1232,Poland,1992,38370697.0,Europe,70.99,7738.881247,yes
1233,Poland,1997,38654957.0,Europe,72.75,10159.58368,yes
1234,Poland,2002,38625976.0,Europe,74.67,12002.23908,yes
1235,Poland,2007,38518241.0,Europe,75.563,15389.924680000002,yes
1236,Portugal,1952,8526050.0,Europe,59.82,3068.319867,yes
1237,Portugal,1957,8817650.0,Europe,61.51,3774.571743,yes
1238,Portugal,1962,9019800.0,Europe,64.39,4727.954889,yes
1239,Portugal,1967,9103000.0,Europe,66.6,6361.517993,yes
1240,Portugal,1972,8970450.0,Europe,69.26,9022.247417,yes
1241,Portugal,1977,9662600.0,Europe,70.41,10172.48572,yes
1242,Portugal,1982,9859650.0,Europe,72.77,11753.84291,yes
1243,Portugal,1987,9915289.0,Europe,74.06,13039.30876,yes
1244,Portugal,1992,9927680.0,Europe,74.86,16207.266630000002,yes
1245,Portugal,1997,10156415.0,Europe,75.97,17641.03156,yes
1246,Portugal,2002,10433867.0,Europe,77.29,19970.90787,yes
1247,Portugal,2007,10642836.0,Europe,78.098,20509.64777,yes
1248,Puerto Rico,1952,2227000.0,Americas,64.28,3081.959785,yes
1249,Puerto Rico,1957,2260000.0,Americas,68.54,3907.156189,yes
1250,Puerto Rico,1962,2448046.0,Americas,69.62,5108.34463,yes
1251,Puerto Rico,1967,2648961.0,Americas,71.1,6929.277714,yes
1252,Puerto Rico,1972,2847132.0,Americas,72.16,9123.041742,yes
1253,Puerto Rico,1977,3080828.0,Americas,73.44,9770.524921,yes
1254,Puerto Rico,1982,3279001.0,Americas,73.75,10330.98915,yes
1255,Puerto Rico,1987,3444468.0,Americas,74.63,12281.34191,yes
1256,Puerto Rico,1992,3585176.0,Americas,73.911,14641.58711,yes
1257,Puerto Rico,1997,3759430.0,Americas,74.917,16999.4333,yes
1258,Puerto Rico,2002,3859606.0,Americas,77.778,18855.60618,yes
1259,Puerto Rico,2007,3942491.0,Americas,78.74600000000002,19328.70901,yes
1260,Reunion,1952,257700.0,Africa,52.724,2718.885295,yes
1261,Reunion,1957,308700.0,Africa,55.09,2769.451844,yes
1262,Reunion,1962,358900.0,Africa,57.666,3173.72334,yes
1263,Reunion,1967,414024.0,Africa,60.542,4021.175739,yes
1264,Reunion,1972,461633.0,Africa,64.274,5047.658563,yes
1265,Reunion,1977,492095.0,Africa,67.064,4319.804067,yes
1266,Reunion,1982,517810.0,Africa,69.885,5267.219353,yes
1267,Reunion,1987,562035.0,Africa,71.913,5303.377488,yes
1268,Reunion,1992,622191.0,Africa,73.615,6101.255823,yes
1269,Reunion,1997,684810.0,Africa,74.77199999999998,6071.941411,yes
1270,Reunion,2002,743981.0,Africa,75.744,6316.1652,yes
1271,Reunion,2007,798094.0,Africa,76.442,7670.122558,yes
1272,Romania,1952,16630000.0,Europe,61.05,3144.613186,yes
1273,Romania,1957,17829327.0,Europe,64.1,3943.370225,yes
1274,Romania,1962,18680721.0,Europe,66.8,4734.997586,yes
1275,Romania,1967,19284814.0,Europe,66.8,6470.866545,yes
1276,Romania,1972,20662648.0,Europe,69.21,8011.4144019999985,yes
1277,Romania,1977,21658597.0,Europe,69.46,9356.39724,yes
1278,Romania,1982,22356726.0,Europe,69.66,9605.314053,yes
1279,Romania,1987,22686371.0,Europe,69.53,9696.273295,yes
1280,Romania,1992,22797027.0,Europe,69.36,6598.409903,yes
1281,Romania,1997,22562458.0,Europe,69.72,7346.547556999999,yes
1282,Romania,2002,22404337.0,Europe,71.322,7885.360081,yes
1283,Romania,2007,22276056.0,Europe,72.476,10808.47561,yes
1284,Rwanda,1952,2534927.0,Africa,40.0,493.3238752,yes
1285,Rwanda,1957,2822082.0,Africa,41.5,540.2893982999999,yes
1286,Rwanda,1962,3051242.0,Africa,43.0,597.4730727000001,yes
1287,Rwanda,1967,3451079.0,Africa,44.1,510.9637142,yes
1288,Rwanda,1972,3992121.0,Africa,44.6,590.5806637999998,yes
1289,Rwanda,1977,4657072.0,Africa,45.0,670.0806011,yes
1290,Rwanda,1982,5507565.0,Africa,46.218,881.5706467,yes
1291,Rwanda,1987,6349365.0,Africa,44.02,847.991217,yes
1292,Rwanda,1992,7290203.0,Africa,23.599,737.0685949,yes
1293,Rwanda,1997,7212583.0,Africa,36.087,589.9445051,yes
1294,Rwanda,2002,7852401.0,Africa,43.413,785.6537647999999,yes
1295,Rwanda,2007,8860588.0,Africa,46.242,863.0884639000002,yes
1296,Sao Tome and Principe,1952,60011.0,Africa,46.471,879.5835855,yes
1297,Sao Tome and Principe,1957,61325.0,Africa,48.945,860.7369026,yes
1298,Sao Tome and Principe,1962,65345.0,Africa,51.893,1071.551119,yes
1299,Sao Tome and Principe,1967,70787.0,Africa,54.425,1384.840593,yes
1300,Sao Tome and Principe,1972,76595.0,Africa,56.48,1532.985254,yes
1301,Sao Tome and Principe,1977,86796.0,Africa,58.55,1737.561657,yes
1302,Sao Tome and Principe,1982,98593.0,Africa,60.351000000000006,1890.218117,yes
1303,Sao Tome and Principe,1987,110812.0,Africa,61.728,1516.525457,yes
1304,Sao Tome and Principe,1992,125911.0,Africa,62.742,1428.777814,yes
1305,Sao Tome and Principe,1997,145608.0,Africa,63.306,1339.076036,yes
1306,Sao Tome and Principe,2002,170372.0,Africa,64.337,1353.09239,yes
1307,Sao Tome and Principe,2007,199579.0,Africa,65.528,1598.435089,yes
1308,Saudi Arabia,1952,4005677.0,Asia,39.875,6459.554823,yes
1309,Saudi Arabia,1957,4419650.0,Asia,42.868,8157.5912480000015,yes
1310,Saudi Arabia,1962,4943029.0,Asia,45.914,11626.41975,yes
1311,Saudi Arabia,1967,5618198.0,Asia,49.901,16903.04886,yes
1312,Saudi Arabia,1972,6472756.0,Asia,53.886,24837.42865,yes
1313,Saudi Arabia,1977,8128505.0,Asia,58.69,34167.7626,yes
1314,Saudi Arabia,1982,11254672.0,Asia,63.012,33693.17525,yes
1315,Saudi Arabia,1987,14619745.0,Asia,66.295,21198.26136,yes
1316,Saudi Arabia,1992,16945857.0,Asia,68.768,24841.61777,yes
1317,Saudi Arabia,1997,21229759.0,Asia,70.533,20586.69019,yes
1318,Saudi Arabia,2002,24501530.0,Asia,71.626,19014.54118,yes
1319,Saudi Arabia,2007,27601038.0,Asia,72.777,21654.83194,yes
1320,Senegal,1952,2755589.0,Africa,37.278,1450.356983,yes
1321,Senegal,1957,3054547.0,Africa,39.329,1567.653006,yes
1322,Senegal,1962,3430243.0,Africa,41.45399999999999,1654.988723,yes
1323,Senegal,1967,3965841.0,Africa,43.563,1612.404632,yes
1324,Senegal,1972,4588696.0,Africa,45.815,1597.712056,yes
1325,Senegal,1977,5260855.0,Africa,48.879,1561.769116,yes
1326,Senegal,1982,6147783.0,Africa,52.379,1518.479984,yes
1327,Senegal,1987,7171347.0,Africa,55.769,1441.72072,yes
1328,Senegal,1992,8307920.0,Africa,58.19600000000001,1367.899369,yes
1329,Senegal,1997,9535314.0,Africa,60.187,1392.368347,yes
1330,Senegal,2002,10870037.0,Africa,61.6,1519.635262,yes
1331,Senegal,2007,12267493.0,Africa,63.062,1712.472136,yes
1332,Serbia,1952,6860147.0,Europe,57.996,3581.459448,yes
1333,Serbia,1957,7271135.0,Europe,61.685,4981.090891,yes
1334,Serbia,1962,7616060.0,Europe,64.531,6289.629157,yes
1335,Serbia,1967,7971222.0,Europe,66.914,7991.707066,yes
1336,Serbia,1972,8313288.0,Europe,68.7,10522.06749,yes
1337,Serbia,1977,8686367.0,Europe,70.3,12980.66956,yes
1338,Serbia,1982,9032824.0,Europe,70.16199999999999,15181.0927,yes
1339,Serbia,1987,9230783.0,Europe,71.218,15870.87851,yes
1340,Serbia,1992,9826397.0,Europe,71.65899999999998,9325.068238,yes
1341,Serbia,1997,10336594.0,Europe,72.232,7914.320304000002,yes
1342,Serbia,2002,10111559.0,Europe,73.21300000000002,7236.075251,yes
1343,Serbia,2007,10150265.0,Europe,74.002,9786.534714,yes
1344,Sierra Leone,1952,2143249.0,Africa,30.331,879.7877358,yes
1345,Sierra Leone,1957,2295678.0,Africa,31.57,1004.484437,yes
1346,Sierra Leone,1962,2467895.0,Africa,32.767,1116.6398769999996,yes
1347,Sierra Leone,1967,2662190.0,Africa,34.113,1206.043465,yes
1348,Sierra Leone,1972,2879013.0,Africa,35.4,1353.759762,yes
1349,Sierra Leone,1977,3140897.0,Africa,36.788,1348.285159,yes
1350,Sierra Leone,1982,3464522.0,Africa,38.445,1465.010784,yes
1351,Sierra Leone,1987,3868905.0,Africa,40.006,1294.4477880000004,yes
1352,Sierra Leone,1992,4260884.0,Africa,38.333,1068.696278,yes
1353,Sierra Leone,1997,4578212.0,Africa,39.897,574.6481576,yes
1354,Sierra Leone,2002,5359092.0,Africa,41.012,699.4897129999998,yes
1355,Sierra Leone,2007,6144562.0,Africa,42.56800000000001,862.5407561000002,yes
1356,Singapore,1952,1127000.0,Asia,60.396,2315.138227,yes
1357,Singapore,1957,1445929.0,Asia,63.179,2843.104409,yes
1358,Singapore,1962,1750200.0,Asia,65.798,3674.735572,yes
1359,Singapore,1967,1977600.0,Asia,67.946,4977.41854,yes
1360,Singapore,1972,2152400.0,Asia,69.521,8597.756202,yes
1361,Singapore,1977,2325300.0,Asia,70.795,11210.08948,yes
1362,Singapore,1982,2651869.0,Asia,71.76,15169.16112,yes
1363,Singapore,1987,2794552.0,Asia,73.56,18861.53081,yes
1364,Singapore,1992,3235865.0,Asia,75.788,24769.8912,yes
1365,Singapore,1997,3802309.0,Asia,77.158,33519.4766,yes
1366,Singapore,2002,4197776.0,Asia,78.77,36023.1054,yes
1367,Singapore,2007,4553009.0,Asia,79.972,47143.17964,yes
1368,Slovak Republic,1952,3558137.0,Europe,64.36,5074.659104,yes
1369,Slovak Republic,1957,3844277.0,Europe,67.45,6093.26298,yes
1370,Slovak Republic,1962,4237384.0,Europe,70.33,7481.107598,yes
1371,Slovak Republic,1967,4442238.0,Europe,70.98,8412.902397,yes
1372,Slovak Republic,1972,4593433.0,Europe,70.35,9674.167626,yes
1373,Slovak Republic,1977,4827803.0,Europe,70.45,10922.66404,yes
1374,Slovak Republic,1982,5048043.0,Europe,70.8,11348.54585,yes
1375,Slovak Republic,1987,5199318.0,Europe,71.08,12037.26758,yes
1376,Slovak Republic,1992,5302888.0,Europe,71.38,9498.467723,yes
1377,Slovak Republic,1997,5383010.0,Europe,72.71,12126.23065,yes
1378,Slovak Republic,2002,5410052.0,Europe,73.8,13638.778369999998,yes
1379,Slovak Republic,2007,5447502.0,Europe,74.663,18678.31435,yes
1380,Slovenia,1952,1489518.0,Europe,65.57,4215.041741,yes
1381,Slovenia,1957,1533070.0,Europe,67.85,5862.276629,yes
1382,Slovenia,1962,1582962.0,Europe,69.15,7402.303395,yes
1383,Slovenia,1967,1646912.0,Europe,69.18,9405.489397,yes
1384,Slovenia,1972,1694510.0,Europe,69.82,12383.4862,yes
1385,Slovenia,1977,1746919.0,Europe,70.97,15277.030169999998,yes
1386,Slovenia,1982,1861252.0,Europe,71.063,17866.72175,yes
1387,Slovenia,1987,1945870.0,Europe,72.25,18678.53492,yes
1388,Slovenia,1992,1999210.0,Europe,73.64,14214.71681,yes
1389,Slovenia,1997,2011612.0,Europe,75.13,17161.10735,yes
1390,Slovenia,2002,2011497.0,Europe,76.66,20660.01936,yes
1391,Slovenia,2007,2009245.0,Europe,77.926,25768.25759,yes
1392,Somalia,1952,2526994.0,Africa,32.978,1135.749842,yes
1393,Somalia,1957,2780415.0,Africa,34.977,1258.147413,yes
1394,Somalia,1962,3080153.0,Africa,36.981,1369.488336,yes
1395,Somalia,1967,3428839.0,Africa,38.977,1284.7331800000004,yes
1396,Somalia,1972,3840161.0,Africa,40.973,1254.576127,yes
1397,Somalia,1977,4353666.0,Africa,41.974,1450.992513,yes
1398,Somalia,1982,5828892.0,Africa,42.955,1176.807031,yes
1399,Somalia,1987,6921858.0,Africa,44.50100000000001,1093.244963,yes
1400,Somalia,1992,6099799.0,Africa,39.658,926.9602964,yes
1401,Somalia,1997,6633514.0,Africa,43.795,930.5964284,yes
1402,Somalia,2002,7753310.0,Africa,45.93600000000001,882.0818218000002,yes
1403,Somalia,2007,9118773.0,Africa,48.159,926.1410683,yes
1404,South Africa,1952,14264935.0,Africa,45.00899999999999,4725.295531000002,yes
1405,South Africa,1957,16151549.0,Africa,47.985,5487.104219,yes
1406,South Africa,1962,18356657.0,Africa,49.951,5768.729717,yes
1407,South Africa,1967,20997321.0,Africa,51.927,7114.477970999998,yes
1408,South Africa,1972,23935810.0,Africa,53.69600000000001,7765.962636,yes
1409,South Africa,1977,27129932.0,Africa,55.527,8028.651439,yes
1410,South Africa,1982,31140029.0,Africa,58.161,8568.266228,yes
1411,South Africa,1987,35933379.0,Africa,60.834,7825.823398,yes
1412,South Africa,1992,39964159.0,Africa,61.88800000000001,7225.069257999998,yes
1413,South Africa,1997,42835005.0,Africa,60.236,7479.188244,yes
1414,South Africa,2002,44433622.0,Africa,53.365,7710.946444,yes
1415,South Africa,2007,43997828.0,Africa,49.339,9269.657808,yes
1416,Spain,1952,28549870.0,Europe,64.94,3834.034742,yes
1417,Spain,1957,29841614.0,Europe,66.66,4564.80241,yes
1418,Spain,1962,31158061.0,Europe,69.69,5693.843879,yes
1419,Spain,1967,32850275.0,Europe,71.44,7993.512294,yes
1420,Spain,1972,34513161.0,Europe,73.06,10638.75131,yes
1421,Spain,1977,36439000.0,Europe,74.39,13236.92117,yes
1422,Spain,1982,37983310.0,Europe,76.3,13926.16997,yes
1423,Spain,1987,38880702.0,Europe,76.9,15764.98313,yes
1424,Spain,1992,39549438.0,Europe,77.57,18603.06452,yes
1425,Spain,1997,39855442.0,Europe,78.77,20445.29896,yes
1426,Spain,2002,40152517.0,Europe,79.78,24835.47166,yes
1427,Spain,2007,40448191.0,Europe,80.941,28821.0637,yes
1428,Sri Lanka,1952,7982342.0,Asia,57.593,1083.53203,yes
1429,Sri Lanka,1957,9128546.0,Asia,61.456,1072.546602,yes
1430,Sri Lanka,1962,10421936.0,Asia,62.192,1074.47196,yes
1431,Sri Lanka,1967,11737396.0,Asia,64.266,1135.514326,yes
1432,Sri Lanka,1972,13016733.0,Asia,65.042,1213.39553,yes
1433,Sri Lanka,1977,14116836.0,Asia,65.949,1348.775651,yes
1434,Sri Lanka,1982,15410151.0,Asia,68.757,1648.079789,yes
1435,Sri Lanka,1987,16495304.0,Asia,69.01100000000001,1876.766827,yes
1436,Sri Lanka,1992,17587060.0,Asia,70.37899999999998,2153.739222,yes
1437,Sri Lanka,1997,18698655.0,Asia,70.457,2664.477257,yes
1438,Sri Lanka,2002,19576783.0,Asia,70.815,3015.378833,yes
1439,Sri Lanka,2007,20378239.0,Asia,72.396,3970.095407,yes
1440,Sudan,1952,8504667.0,Africa,38.635,1615.991129,yes
1441,Sudan,1957,9753392.0,Africa,39.624,1770.3370739999998,yes
1442,Sudan,1962,11183227.0,Africa,40.87,1959.593767,yes
1443,Sudan,1967,12716129.0,Africa,42.858,1687.997641,yes
1444,Sudan,1972,14597019.0,Africa,45.083,1659.652775,yes
1445,Sudan,1977,17104986.0,Africa,47.8,2202.988423,yes
1446,Sudan,1982,20367053.0,Africa,50.338,1895.544073,yes
1447,Sudan,1987,24725960.0,Africa,51.744,1507.819159,yes
1448,Sudan,1992,28227588.0,Africa,53.556,1492.197043,yes
1449,Sudan,1997,32160729.0,Africa,55.37300000000001,1632.2107640000004,yes
1450,Sudan,2002,37090298.0,Africa,56.369,1993.398314,yes
1451,Sudan,2007,42292929.0,Africa,58.556,2602.394995,yes
1452,Swaziland,1952,290243.0,Africa,41.407,1148.376626,yes
1453,Swaziland,1957,326741.0,Africa,43.424,1244.708364,yes
1454,Swaziland,1962,370006.0,Africa,44.992,1856.182125,yes
1455,Swaziland,1967,420690.0,Africa,46.633,2613.101665,yes
1456,Swaziland,1972,480105.0,Africa,49.552,3364.836625,yes
1457,Swaziland,1977,551425.0,Africa,52.537,3781.410618,yes
1458,Swaziland,1982,649901.0,Africa,55.56100000000001,3895.384018,yes
1459,Swaziland,1987,779348.0,Africa,57.678,3984.839812,yes
1460,Swaziland,1992,962344.0,Africa,58.474,3553.0224,yes
1461,Swaziland,1997,1054486.0,Africa,54.289,3876.76846,yes
1462,Swaziland,2002,1130269.0,Africa,43.869,4128.116943,yes
1463,Swaziland,2007,1133066.0,Africa,39.613,4513.480643,yes
1464,Sweden,1952,7124673.0,Europe,71.86,8527.844662000001,yes
1465,Sweden,1957,7363802.0,Europe,72.49,9911.878226,yes
1466,Sweden,1962,7561588.0,Europe,73.37,12329.44192,yes
1467,Sweden,1967,7867931.0,Europe,74.16,15258.29697,yes
1468,Sweden,1972,8122293.0,Europe,74.72,17832.02464,yes
1469,Sweden,1977,8251648.0,Europe,75.44,18855.72521,yes
1470,Sweden,1982,8325260.0,Europe,76.42,20667.38125,yes
1471,Sweden,1987,8421403.0,Europe,77.19,23586.92927,yes
1472,Sweden,1992,8718867.0,Europe,78.16,23880.01683,yes
1473,Sweden,1997,8897619.0,Europe,79.39,25266.59499,yes
1474,Sweden,2002,8954175.0,Europe,80.04,29341.630930000007,yes
1475,Sweden,2007,9031088.0,Europe,80.884,33859.74835,yes
1476,Switzerland,1952,4815000.0,Europe,69.62,14734.23275,yes
1477,Switzerland,1957,5126000.0,Europe,70.56,17909.48973,yes
1478,Switzerland,1962,5666000.0,Europe,71.32,20431.0927,yes
1479,Switzerland,1967,6063000.0,Europe,72.77,22966.14432,yes
1480,Switzerland,1972,6401400.0,Europe,73.78,27195.11304,yes
1481,Switzerland,1977,6316424.0,Europe,75.39,26982.29052,yes
1482,Switzerland,1982,6468126.0,Europe,76.21,28397.71512,yes
1483,Switzerland,1987,6649942.0,Europe,77.41,30281.70459,yes
1484,Switzerland,1992,6995447.0,Europe,78.03,31871.5303,yes
1485,Switzerland,1997,7193761.0,Europe,79.37,32135.323010000004,yes
1486,Switzerland,2002,7361757.0,Europe,80.62,34480.95771,yes
1487,Switzerland,2007,7554661.0,Europe,81.70100000000002,37506.41907,yes
1488,Syria,1952,3661549.0,Asia,45.883,1643.485354,yes
1489,Syria,1957,4149908.0,Asia,48.284,2117.234893,yes
1490,Syria,1962,4834621.0,Asia,50.305,2193.037133,yes
1491,Syria,1967,5680812.0,Asia,53.655,1881.923632,yes
1492,Syria,1972,6701172.0,Asia,57.29600000000001,2571.423014,yes
1493,Syria,1977,7932503.0,Asia,61.195,3195.484582,yes
1494,Syria,1982,9410494.0,Asia,64.59,3761.837715,yes
1495,Syria,1987,11242847.0,Asia,66.97399999999999,3116.774285,yes
1496,Syria,1992,13219062.0,Asia,69.249,3340.542768,yes
1497,Syria,1997,15081016.0,Asia,71.527,4014.238972,yes
1498,Syria,2002,17155814.0,Asia,73.053,4090.925331,yes
1499,Syria,2007,19314747.0,Asia,74.143,4184.548089,yes
1500,Taiwan,1952,8550362.0,Asia,58.5,1206.947913,yes
1501,Taiwan,1957,10164215.0,Asia,62.4,1507.86129,yes
1502,Taiwan,1962,11918938.0,Asia,65.2,1822.879028,yes
1503,Taiwan,1967,13648692.0,Asia,67.5,2643.858681,yes
1504,Taiwan,1972,15226039.0,Asia,69.39,4062.523897,yes
1505,Taiwan,1977,16785196.0,Asia,70.59,5596.519826,yes
1506,Taiwan,1982,18501390.0,Asia,72.16,7426.3547739999985,yes
1507,Taiwan,1987,19757799.0,Asia,73.4,11054.56175,yes
1508,Taiwan,1992,20686918.0,Asia,74.26,15215.6579,yes
1509,Taiwan,1997,21628605.0,Asia,75.25,20206.82098,yes
1510,Taiwan,2002,22454239.0,Asia,76.99,23235.42329,yes
1511,Taiwan,2007,23174294.0,Asia,78.4,28718.27684,yes
1512,Tanzania,1952,8322925.0,Africa,41.215,716.6500721,yes
1513,Tanzania,1957,9452826.0,Africa,42.974,698.5356073,yes
1514,Tanzania,1962,10863958.0,Africa,44.246,722.0038073,yes
1515,Tanzania,1967,12607312.0,Africa,45.757,848.2186575,yes
1516,Tanzania,1972,14706593.0,Africa,47.62,915.9850592,yes
1517,Tanzania,1977,17129565.0,Africa,49.919,962.4922932,yes
1518,Tanzania,1982,19844382.0,Africa,50.608,874.2426069,yes
1519,Tanzania,1987,23040630.0,Africa,51.535,831.8220794,yes
1520,Tanzania,1992,26605473.0,Africa,50.44,825.682454,yes
1521,Tanzania,1997,30686889.0,Africa,48.466,789.1862231,yes
1522,Tanzania,2002,34593779.0,Africa,49.651,899.0742111,yes
1523,Tanzania,2007,38139640.0,Africa,52.517,1107.482182,yes
1524,Thailand,1952,21289402.0,Asia,50.848,757.7974177,yes
1525,Thailand,1957,25041917.0,Asia,53.63,793.5774147999998,yes
1526,Thailand,1962,29263397.0,Asia,56.06100000000001,1002.199172,yes
1527,Thailand,1967,34024249.0,Asia,58.285,1295.46066,yes
1528,Thailand,1972,39276153.0,Asia,60.405,1524.358936,yes
1529,Thailand,1977,44148285.0,Asia,62.494,1961.2246350000007,yes
1530,Thailand,1982,48827160.0,Asia,64.597,2393.219781,yes
1531,Thailand,1987,52910342.0,Asia,66.084,2982.653773,yes
1532,Thailand,1992,56667095.0,Asia,67.298,4616.896545000001,yes
1533,Thailand,1997,60216677.0,Asia,67.521,5852.625497,yes
1534,Thailand,2002,62806748.0,Asia,68.564,5913.187529,yes
1535,Thailand,2007,65068149.0,Asia,70.616,7458.396326999998,yes
1536,Togo,1952,1219113.0,Africa,38.596,859.8086567,yes
1537,Togo,1957,1357445.0,Africa,41.208,925.9083202,yes
1538,Togo,1962,1528098.0,Africa,43.922,1067.53481,yes
1539,Togo,1967,1735550.0,Africa,46.769,1477.59676,yes
1540,Togo,1972,2056351.0,Africa,49.75899999999999,1649.660188,yes
1541,Togo,1977,2308582.0,Africa,52.887,1532.776998,yes
1542,Togo,1982,2644765.0,Africa,55.471,1344.577953,yes
1543,Togo,1987,3154264.0,Africa,56.941,1202.201361,yes
1544,Togo,1992,3747553.0,Africa,58.06100000000001,1034.298904,yes
1545,Togo,1997,4320890.0,Africa,58.39,982.2869243,yes
1546,Togo,2002,4977378.0,Africa,57.56100000000001,886.2205765000001,yes
1547,Togo,2007,5701579.0,Africa,58.42,882.9699437999999,yes
1548,Trinidad and Tobago,1952,662850.0,Americas,59.1,3023.271928,yes
1549,Trinidad and Tobago,1957,764900.0,Americas,61.8,4100.3934,yes
1550,Trinidad and Tobago,1962,887498.0,Americas,64.9,4997.523971000001,yes
1551,Trinidad and Tobago,1967,960155.0,Americas,65.4,5621.368472,yes
1552,Trinidad and Tobago,1972,975199.0,Americas,65.9,6619.5514189999985,yes
1553,Trinidad and Tobago,1977,1039009.0,Americas,68.3,7899.554209000001,yes
1554,Trinidad and Tobago,1982,1116479.0,Americas,68.832,9119.528607,yes
1555,Trinidad and Tobago,1987,1191336.0,Americas,69.582,7388.597823,yes
1556,Trinidad and Tobago,1992,1183669.0,Americas,69.862,7370.990932,yes
1557,Trinidad and Tobago,1997,1138101.0,Americas,69.465,8792.573126000001,yes
1558,Trinidad and Tobago,2002,1101832.0,Americas,68.976,11460.60023,yes
1559,Trinidad and Tobago,2007,1056608.0,Americas,69.819,18008.50924,yes
1560,Tunisia,1952,3647735.0,Africa,44.6,1468.475631,yes
1561,Tunisia,1957,3950849.0,Africa,47.1,1395.232468,yes
1562,Tunisia,1962,4286552.0,Africa,49.57899999999999,1660.30321,yes
1563,Tunisia,1967,4786986.0,Africa,52.053,1932.3601670000005,yes
1564,Tunisia,1972,5303507.0,Africa,55.602,2753.2859940000008,yes
1565,Tunisia,1977,6005061.0,Africa,59.837,3120.876811,yes
1566,Tunisia,1982,6734098.0,Africa,64.048,3560.2331740000004,yes
1567,Tunisia,1987,7724976.0,Africa,66.89399999999999,3810.419296,yes
1568,Tunisia,1992,8523077.0,Africa,70.001,4332.720164,yes
1569,Tunisia,1997,9231669.0,Africa,71.973,4876.798614,yes
1570,Tunisia,2002,9770575.0,Africa,73.042,5722.895654999998,yes
1571,Tunisia,2007,10276158.0,Africa,73.923,7092.923025,yes
1572,Turkey,1952,22235677.0,Europe,43.585,1969.10098,yes
1573,Turkey,1957,25670939.0,Europe,48.07899999999999,2218.754257,yes
1574,Turkey,1962,29788695.0,Europe,52.098,2322.869908,yes
1575,Turkey,1967,33411317.0,Europe,54.33600000000001,2826.3563870000007,yes
1576,Turkey,1972,37492953.0,Europe,57.005,3450.69638,yes
1577,Turkey,1977,42404033.0,Europe,59.507,4269.122326,yes
1578,Turkey,1982,47328791.0,Europe,61.036,4241.356344,yes
1579,Turkey,1987,52881328.0,Europe,63.108,5089.043686,yes
1580,Turkey,1992,58179144.0,Europe,66.146,5678.348271,yes
1581,Turkey,1997,63047647.0,Europe,68.835,6601.429915,yes
1582,Turkey,2002,67308928.0,Europe,70.845,6508.085718,yes
1583,Turkey,2007,71158647.0,Europe,71.777,8458.276384,yes
1584,Uganda,1952,5824797.0,Africa,39.978,734.753484,yes
1585,Uganda,1957,6675501.0,Africa,42.57100000000001,774.3710692000002,yes
1586,Uganda,1962,7688797.0,Africa,45.344,767.2717397999999,yes
1587,Uganda,1967,8900294.0,Africa,48.051,908.9185217,yes
1588,Uganda,1972,10190285.0,Africa,51.01600000000001,950.735869,yes
1589,Uganda,1977,11457758.0,Africa,50.35,843.7331372000001,yes
1590,Uganda,1982,12939400.0,Africa,49.849,682.2662267999998,yes
1591,Uganda,1987,15283050.0,Africa,51.50899999999999,617.7244065,yes
1592,Uganda,1992,18252190.0,Africa,48.825,644.1707968999998,yes
1593,Uganda,1997,21210254.0,Africa,44.578,816.559081,yes
1594,Uganda,2002,24739869.0,Africa,47.813,927.7210018,yes
1595,Uganda,2007,29170398.0,Africa,51.542,1056.380121,yes
1596,United Kingdom,1952,50430000.0,Europe,69.18,9979.508487,yes
1597,United Kingdom,1957,51430000.0,Europe,70.42,11283.17795,yes
1598,United Kingdom,1962,53292000.0,Europe,70.76,12477.17707,yes
1599,United Kingdom,1967,54959000.0,Europe,71.36,14142.85089,yes
1600,United Kingdom,1972,56079000.0,Europe,72.01,15895.11641,yes
1601,United Kingdom,1977,56179000.0,Europe,72.76,17428.74846,yes
1602,United Kingdom,1982,56339704.0,Europe,74.04,18232.42452,yes
1603,United Kingdom,1987,56981620.0,Europe,75.007,21664.78767,yes
1604,United Kingdom,1992,57866349.0,Europe,76.42,22705.09254,yes
1605,United Kingdom,1997,58808266.0,Europe,77.218,26074.53136,yes
1606,United Kingdom,2002,59912431.0,Europe,78.471,29478.99919,yes
1607,United Kingdom,2007,60776238.0,Europe,79.425,33203.26128,yes
1608,United States,1952,157553000.0,Americas,68.44,13990.482080000002,yes
1609,United States,1957,171984000.0,Americas,69.49,14847.12712,yes
